0.14874790608882904,1
0.24933716654777527,1
0.34417644143104553,1
0.5018515586853027,1
0.3439575433731079,1
0.4945920407772064,1
0.7421121597290039,1
0.06388126313686371,1
0.8956817388534546,1
0.40390533208847046,1
0.2735532522201538,1
0.13318268954753876,1
0.392551451921463,1
0.20984268188476563,1
0.22307449579238892,1
0.34206902980804443,1
0.6563975214958191,1
0.4451252520084381,1
0.460178941488266,1
0.4513264000415802,1
0.37462037801742554,1
0.08531952649354935,1
0.24100853502750397,1
0.15625084936618805,1
0.605539858341217,1
0.5014310479164124,1
0.5792793035507202,1
0.6856918334960938,1
0.1412089467048645,1
0.33345532417297363,1
0.4877936840057373,1
0.27637606859207153,1
0.30385276675224304,1
0.2387298047542572,1
0.22510766983032227,1
0.22631335258483887,1
0.2745271921157837,1
0.3457682132720947,1
0.8867416381835938,1
0.11284492164850235,1
0.06190987676382065,1
0.18569770455360413,1
0.18773490190505981,1
0.3078729808330536,1
0.8267795443534851,1
0.35171395540237427,1
0.3247312307357788,1
0.27279382944107056,1
0.1280195116996765,1
0.2520921528339386,1
0.1756540834903717,1
0.15237386524677277,1
0.5067211985588074,1
0.45372194051742554,1
0.23617403209209442,1
0.14983907341957092,1
0.4538944363594055,1
0.12187320739030838,1
0.21151183545589447,1
0.12381699681282043,1
0.2751542329788208,1
0.39286524057388306,1
0.11893366277217865,1
0.09549742937088013,1
0.20482808351516724,1
0.35589599609375,1
0.1693068891763687,1
0.28299814462661743,1
0.18287032842636108,1
0.029640167951583862,1
0.4747145175933838,1
0.16126197576522827,1
0.1707228720188141,1
0.14904066920280457,1
0.4726083278656006,1
0.48603785037994385,1
0.31819844245910645,1
0.47129711508750916,1
0.26178112626075745,1
0.2593867778778076,1
0.3922547698020935,1
0.12734752893447876,1
0.38663220405578613,1
0.27759960293769836,1
0.13597631454467773,1
0.4222036600112915,1
0.395042359828949,1
0.6396427154541016,1
0.9941157698631287,1
0.08184781670570374,1
0.34478408098220825,1
0.3390085697174072,1
0.1803981065750122,1
0.3265647292137146,1
0.9650909900665283,1
0.5029374957084656,1
0.3217920958995819,1
0.3161185681819916,1
0.48090022802352905,1
0.8921481966972351,1
0.2685568630695343,1
0.11683432757854462,1
0.4498685896396637,1
0.12354350835084915,1
0.49455180764198303,1
0.3583962023258209,1
0.1140902042388916,1
0.2592979371547699,1
0.27700817584991455,1
0.25445300340652466,1
0.13710394501686096,1
0.3776336908340454,1
0.12839318811893463,1
0.10548457503318787,1
0.06593091040849686,1
0.41558825969696045,1
0.13746397197246552,1
0.3284022808074951,1
0.07292161136865616,1
0.47069641947746277,1
0.30691221356391907,1
0.11714227497577667,1
0.13511265814304352,1
0.2507838010787964,1
0.10940446704626083,1
0.2714872360229492,1
0.3185608685016632,1
0.1893918812274933,1
0.27534201741218567,1
0.24878141283988953,1
0.32227814197540283,1
0.09359937161207199,1
0.7829818725585938,1
0.11768568307161331,1
0.3620321750640869,1
0.23772673308849335,1
0.2728130519390106,1
0.2913285493850708,1
0.6120060086250305,1
0.3919745683670044,1
0.18785014748573303,1
0.5536901950836182,1
0.3163083791732788,1
0.306602418422699,1
0.052214838564395905,1
0.23067829012870789,1
0.37828513979911804,1
0.5154269337654114,1
0.006662248633801937,1
0.20623302459716797,1
0.13114617764949799,1
0.3572142422199249,1
0.003124004229903221,1
0.14491835236549377,1
0.10775268822908401,1
0.4527614414691925,1
